"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.01,8195.4804510987,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.025,8732.24870793101,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.05,9226.17169842859,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.1,9835.59595062614,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.15,10272.6364437282,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.2,10635.7440643432,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.25,10958.8897444842,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.3,11258.590904621,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.35,11544.61354155,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.4,11823.641277829,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.45,12100.8780849686,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.5,12380.9066666667,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.55,12668.2685344831,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.6,12967.985937837,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.65,13286.1904128498,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.7,13631.0754987218,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.75,14014.6015293661,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.8,14456.0107585606,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.85,14990.338068309,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.9,15694.3563850163,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.95,16806.8869005514,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.975,17843.4701082964,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","quantile",0.99,19139.2743465477,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.01,5639.97609541073,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.025,6154.7932867493,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.05,6637.4127997696,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.1,7244.0069593597,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.15,7686.21571054225,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.2,8057.99739994756,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.25,8392.09777870645,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.3,8704.60735903777,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.35,9005.17224581921,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.4,9300.51862084145,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.45,9596.00942552843,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.5,9896.49666666666,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.55,10206.9204806901,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.6,10532.8760980222,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.65,10881.326548546,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.7,11261.7112631129,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.75,11687.9564455168,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.8,12182.6506916232,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.85,12787.2079214184,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.9,13593.01274428,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.95,14886.8739084769,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.975,16113.8165485804,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","quantile",0.99,17674.9232371342,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.01,4916.82832163821,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.025,5501.22491076204,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.05,6060.86808195248,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.1,6779.36296715709,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.15,7313.10113251834,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.2,7767.98697384526,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.25,8181.36859506794,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.3,8571.84164105821,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.35,8950.75336024678,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.4,9326.20675097664,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.45,9704.85502980256,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.5,10092.9133333333,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.55,10496.9060805407,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.6,10924.4169841887,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.65,11385.0758054414,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.7,11892.1337970692,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.75,12465.3591521171,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.8,13137.0971519384,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.85,13967.1060858442,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.9,15088.3013584625,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.95,16922.1833098585,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.975,18697.0331025861,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","quantile",0.99,21002.0421356542,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.01,4929.03632143445,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.025,5647.59235352596,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.05,6350.21194836281,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.1,7271.2340694632,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.15,7968.14718365407,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.2,8570.08103318949,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.25,9123.12980306366,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.3,9650.57389240684,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.35,10166.8993901599,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.4,10682.7215007217,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.45,11207.0279578827,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.5,11748.4866666667,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.55,12316.4643126365,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.6,12922.1082388615,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.65,13579.8284681797,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.7,14309.7167208188,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.75,15142.0432036597,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.8,16126.7331778355,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.85,17356.6963777903,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.9,19040.1954305246,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.95,21844.5338344337,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.975,24613.7177722366,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","quantile",0.99,28283.6672131579,"2021-06-14"
"1 wk ahead inc case","2021-06-19","GM","point",NA,12380.9066666667,"2021-06-14"
"2 wk ahead inc case","2021-06-26","GM","point",NA,9896.49666666666,"2021-06-14"
"3 wk ahead inc case","2021-07-03","GM","point",NA,10092.9133333333,"2021-06-14"
"4 wk ahead inc case","2021-07-10","GM","point",NA,11748.4866666667,"2021-06-14"
